url,row_count,traceability_status,http_status,content_type,is_pdf_source,backup_kind,has_local_pdf,local_paths
https://www.iaea.org/publications/8930/radiation-protection-and-safety-of-radiation-sources-international-basic-safety-standards,1,blocked_or_forbidden,403,text/html; charset=UTF-8,no,none,no,
https://www.iaea.org/topics/radioactive-waste,1,blocked_or_forbidden,403,text/html; charset=UTF-8,no,none,no,
https://www.iaea.org/topics/workers/radiation-safety-technical-services,1,blocked_or_forbidden,403,text/html; charset=UTF-8,no,none,no,
https://www.iisermohali.ac.in/research/x-ray-facility,3,open,200,text/html; charset=utf-8,no,none,no,
https://www.ika.com/en/Products-LabEq/Rotary-Evaporators-pg35/,1,blocked_or_forbidden,403,text/html; charset=UTF-8,no,none,no,
https://www.labconco.com/articles/safe-freeze-drying-truths,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.labconco.com/download/installation-qualification-operation-qualific-39/39zKO2Vi6OXqU62QCAYuQp,1,open,200,application/octet-stream,no,none,no,
https://www.labmanager.com/invisible-dangers-a-comprehensive-guide-to-mass-spectrometry-lab-safety-34929,5,open,202,text/html; charset=UTF-8,no,none,no,
https://www.law.cornell.edu/cfr/text/21/1020.40,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.law.cornell.edu/cfr/text/29/1910.106,6,open,200,text/html; charset=utf-8,no,none,no,
https://www.law.cornell.edu/cfr/text/29/1910.1200,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.law.cornell.edu/regulations/california/Cal-Code-Regs-Tit-8-div-1-ch-4-subch-7-grp-16-art-109-app-A,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.lifesci.dundee.ac.uk/services/healthandsafety/other-topics/nmr/nmr_home.html,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.malvernpanalytical.com/en/products/product-range/zetasizer-range,4,open,200,text/html; charset=utf-8,no,none,no,
https://www.manualslib.com/manual/2416571/Bruker-Nmr-Avance-Neo-Systems.html,3,open,200,text/html; charset=UTF-8,no,none,no,
https://www.mdpi.com/2076-3298/12/4/113,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.mee.gov.cn/,2,open,200,text/html,no,none,no,
https://www.mee.gov.cn/ywgz/gtfwyhxpgl/wfhgql/,5,open,200,text/html,no,none,no,
https://www.merck.com/products/safety-data-sheets/,19,open,200,text/html; charset=UTF-8,no,none,no,
https://www.metrohm.com/content/dam/metrohm/shared/documents/manuals/89/89308001EN.pdf,2,blocked_or_forbidden,403,text/html; charset=UTF-8,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\008_www.metrohm.com_acae1cee54_89308001EN.pdf
https://www.metrohm.com/en/products/ion-chromatography/usp-monographs-using-ion-chromatography.html,4,blocked_or_forbidden,403,text/html; charset=UTF-8,no,none,no,
https://www.micromeritics.com/autochem/,4,open,200,text/html; charset=UTF-8,no,none,no,
https://www.muhn.edu.cn/kletme/info/1164/1522.htm,1,open,200,text/html,no,none,no,
https://www.ncbi.nlm.nih.gov/books/NBK55868/,12,open,200,text/html; charset=UTF-8,no,none,no,
https://www.ncbi.nlm.nih.gov/books/NBK55872/,42,open,200,text/html; charset=UTF-8,no,none,no,
https://www.ncbi.nlm.nih.gov/books/NBK55873/,47,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\NCBI-PRUDENT-OVERVIEW_NBK55873.html | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NCBI-NBK55873.html | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NCBI-NBK55873.md
https://www.ncbi.nlm.nih.gov/books/NBK55878/,7,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\NCBI-PRUDENT-GENERAL_NBK55878.html | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NCBI-NBK55878.html | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NCBI-NBK55878.md
https://www.ncbi.nlm.nih.gov/books/NBK55882/,24,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\NCBI-PRUDENT-EQUIPMENT_NBK55882.html
https://www.ncbi.nlm.nih.gov/books/NBK55884/,107,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\NCBI-PRUDENT-CHEMICAL_NBK55884.html
https://www.ncbi.nlm.nih.gov/books/NBK55885/,6,open,200,text/html; charset=UTF-8,no,none,no,
https://www.nfpa.org/codes-and-standards/all-codes-and-standards/list-of-codes-and-standards/detail?code=45,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.nfpa.org/news-blogs-and-articles/blogs/2025/03/14/signs-and-symbols-in-nfpa-704-and-nfpa-170,10,open,200,text/html; charset=utf-8,no,none,no,
https://www.nfpa.org/product/nfpa-70e-course-electrical-hazard-analysis/p0070eoleh,2,open,200,text/html; charset=utf-8,no,none,no,
https://www.nrc.gov/about-nrc/emerg-preparedness/about-emerg-preparedness/ppe.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/about-nrc/radiation/protects-you/protection-principles.html,7,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/about-nrc/regulatory/licensing.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/docs/ML0133/ML013330106.pdf,2,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML0809/ML080910098.pdf,2,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML0822/ML082280814.pdf,1,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML0827/ML082750235.pdf,1,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML1204/ML12044A227.pdf,1,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML1306/ML13064A088.pdf,1,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML1609/ML16090A100.pdf,1,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML2014/ML20147A696.pdf,3,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ML2517/ML25175A081.pdf,2,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/docs/ml1019/ML101900087.pdf,2,open,200,application/pdf,yes,none,no,
https://www.nrc.gov/materials/miau/research-medical.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/materials/toolboxes/llrw-waste,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/materials/transportation.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/reading-rm/doc-collections/cfr/part020/,7,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NRC-10CFR-Part20.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NRC-10CFR-Part20.md
https://www.nrc.gov/reading-rm/doc-collections/cfr/part030/full-text.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/reading-rm/doc-collections/cfr/part061/full-text.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/reading-rm/doc-collections/fact-sheets/tritium-radiation-fs,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.nrc.gov/waste/low-level-waste.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/1-bromopropane,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/SLTC/sulfuricacid/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/arsenic,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/asbestos,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/benzene,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/beryllium/faqs,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemical-executive-order,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemical-hazards,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemical-hazards/controlling-exposure,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemical-hazards/resources,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemical-reactivity,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemical-reactivity/control-prevention,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemical-reactivity/hazards,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/116,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/168,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/192,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/196,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/252,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/33,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/386,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/420,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/443,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/446,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/chemicaldata/528,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/coal-tar-pitch-volatiles/solutions,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/consultation,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/diacetyl,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/enforcement/directives/cpl-02-02-045,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/enforcement/directives/cpl-03-00-021,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/ethylene-oxide,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/ammonia-refrigeration,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/ammonia-refrigeration/emergency-response,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/ammonia-refrigeration/general-safety,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/ammonia-refrigeration/receiving-storage,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/construction/electrical-incidents,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/construction/electrical-incidents/ground-fault-circuit-interrupters,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/construction/electrical-incidents/power-tools,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/hospitals/surgical-suite/laser-hazards,4,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/lockout-tagout,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/machine-guarding/introduction/general-requirements,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/etools/shipyard-equipment/lasers,4,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/formaldehyde,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/green-jobs/biofuels/chemical,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/green-jobs/solar/electrical,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/hazcom/appendix-c,7,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/hazcom/faq,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/hazcom/ghd053107,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/hexavalent-chromium,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/hydrogen-sulfide,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/isocyanates,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laboratories,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laser-hazards/hazards,23,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laser-hazards/standards,3,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/federalregister/1992-08-10,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/federalregister/1996-11-04,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/federalregister/1997-01-10,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/federalregister/2006-09-12-0,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/federalregister/2022-06-28,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/federalregister/2022-08-30,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/federalregister/2023-07-13,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/interlinking/standards/1910.1200,4,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/interlinking/standards/1910.1200/standard_interpretations,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1904/1904.39,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1000,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.101,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1030,4,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.1030.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.1030.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1048,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.106,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.119,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.120,3,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.120.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.120.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,7,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.1200.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.1200.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.132,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.133,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.134,3,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.134.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.134.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,133,blocked_or_forbidden,403,text/html,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\OSHA-1910-1450_1910.1450.html | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.1450.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.1450.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450AppA,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.146,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147,3,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.147.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.147.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.151,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.157,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.212.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.212.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.269_2,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.269.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.269.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.301,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.304,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.304.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.304.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.305,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.331,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.332,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.333,3,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.333.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.333.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.38,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.95.xml | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\OSHA-1910.95.md
https://www.osha.gov/laws-regs/regulations/standardnumber/1915/1915.172,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/regulations/standardnumber/1915/1915.507,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/1987-06-03,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/1993-04-20-0,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/1993-08-11,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/1994-03-16,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/1995-01-18-0,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/1999-07-09,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2001-03-23-0,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2003-12-10,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2007-02-27,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2009-06-01,5,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2010-04-12,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2010-08-27,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2010-11-30,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2010-12-20-0,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2014-05-12,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2015-08-05,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2015-09-03-0,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2017-03-23-2,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2017-05-05,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2020-10-28,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2021-03-30,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/laws-regs/standardinterpretations/2021-04-23,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/machine-guarding/standards,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/memos/2014-02-10/fertilizer-industry,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/metalworking-fluids/manual,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/ords/imis/accidentsearch.accident_detail?id=201060068,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/ords/imis/accidentsearch.accident_detail?id=202541223,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/otm/section-6-health-care-facilities/chapter-1,3,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/poultry-processing/hazards-solutions,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/process-safety-management,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/publications/3136-08R-2003-English,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/publications/bytopic/battery-manufacturing,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/publications/hib19890523,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/publications/hib19931119,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/publications/hib19960703,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/safer-chemicals,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/shms/chapter-8,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/sites/default/files/2019-03/fireprotection.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/Job_Hazard_Analysis_Worksheet.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/activities_jha_training.pptx,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/sites/default/files/enforcement/directives/CPL_02-01-065.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/enforcement/directives/PUB_8-1_5.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/FORMALDEHYDE-FACTSHEET.pdf,2,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3071.pdf,2,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3088.pdf,5,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3151.pdf,2,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3172.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3404LABORATORY-SAFETY-GUIDANCE.pdf,29,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3678.pdf,4,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3780.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3908.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3909.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3912.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA3918.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHA4480.pdf,2,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHAFACTSHEET-LABORATORY-SAFETY-CHEMICAL-HYGIENE-PLAN.pdf,4,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHAFACTSHEET-LABORATORY-SAFETY-OSHA-LAB-STANDARD.pdf,3,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHAfactsheet-laboratory-safety-chemical-hygiene-plan.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHAfactsheet-metrics-in-psm.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHAquickfacts-lab-safety-chemical-fume-hoods.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/OSHAquickfacts-lab-safety-labeling-chemical-transfer.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/sites/default/files/publications/highly-hazardous-chemicals-factsheet.pdf,1,blocked_or_forbidden,403,text/html,yes,none,no,
https://www.osha.gov/toluene/occupational-exposure-limits,1,network_error,,,no,none,no,
https://www.osha.gov/training/library/personal-protective-equipment/assessment,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/workers/employer-responsibilities,9,blocked_or_forbidden,403,text/html,no,none,no,
https://www.osha.gov/young-workers/employer-responsibilities,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.perkinelmer.com/Nexion-5000-Other-resources,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.perkinelmer.com/category/atomic-absorption-spectroscopy-aas/aas-software,1,open,200,text/html; charset=UTF-8,no,none,no,
