url,traceability_status,http_status,row_count,source_orgs,sample_source_title,sample_ids,final_url,content_type,bytes_sampled,error
https://www.osha.gov/chemicaldata/33,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration,OSHA Chemical Sampling Information - 氨水(Ammonium Hydroxide),KB-CHEM2-0008,https://www.osha.gov/chemicaldata/33,text/html,919,
https://www.osha.gov/chemicaldata/386,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration,OSHA Chemical Sampling Information - 硝酸(Nitric Acid),KB-CHEM2-0003,https://www.osha.gov/chemicaldata/386,text/html,919,
https://www.osha.gov/chemicaldata/420,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration,OSHA Chemical Sampling Information - 氧气(Oxygen),KB-CHEM2-0026,https://www.osha.gov/chemicaldata/420,text/html,919,
https://www.osha.gov/chemicaldata/443,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration,OSHA Chemical Sampling Information - 高氯酸(Perchloric Acid),KB-CHEM2-0005,https://www.osha.gov/chemicaldata/443,text/html,919,
https://www.osha.gov/chemicaldata/446,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration,OSHA Chemical Sampling Information - 氢氧化钾(Potassium Hydroxide),KB-CHEM2-0007,https://www.osha.gov/chemicaldata/446,text/html,919,
https://www.osha.gov/chemicaldata/528,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration,OSHA Chemical Sampling Information - 氢氧化钠(Sodium Hydroxide),KB-CHEM2-0006,https://www.osha.gov/chemicaldata/528,text/html,919,
https://www.osha.gov/coal-tar-pitch-volatiles/solutions,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Coal Tar Pitch Volatiles - Possible Solutions,KB-PHASE4-0027,https://www.osha.gov/coal-tar-pitch-volatiles/solutions,text/html,919,
https://www.osha.gov/consultation,blocked_or_forbidden,403,1,OSHA,OSHA On-site Consultation Program,KB-PHASE4-0714,https://www.osha.gov/consultation,text/html,919,
https://www.osha.gov/diacetyl,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Diacetyl - Safety and Health Topics,KB-PHASE4-0062,https://www.osha.gov/diacetyl,text/html,919,
https://www.osha.gov/enforcement/directives/cpl-02-02-045,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),Process Safety Management - Mechanical Integrity,KB-RECO-0164,https://www.osha.gov/enforcement/directives/cpl-02-02-045,text/html,919,
https://www.osha.gov/enforcement/directives/cpl-03-00-021,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),PSM Covered Chemical Facilities National Emphasis Program (CPL 03-00-021),KB-PHASE4-0054,https://www.osha.gov/enforcement/directives/cpl-03-00-021,text/html,919,
https://www.osha.gov/ethylene-oxide,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Ethylene Oxide - Safety and Health Topics,KB-PHASE4-0060,https://www.osha.gov/ethylene-oxide,text/html,919,
https://www.osha.gov/etools/ammonia-refrigeration,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),eTools : Ammonia Refrigeration,KB-PHASE4-0017,https://www.osha.gov/etools/ammonia-refrigeration,text/html,919,
https://www.osha.gov/etools/ammonia-refrigeration/emergency-response,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Ammonia Refrigeration - Emergency Response,KB-PHASE4-0018,https://www.osha.gov/etools/ammonia-refrigeration/emergency-response,text/html,919,
https://www.osha.gov/etools/ammonia-refrigeration/general-safety,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Ammonia Refrigeration - General Safety,KB-PHASE4-0047,https://www.osha.gov/etools/ammonia-refrigeration/general-safety,text/html,919,
https://www.osha.gov/etools/ammonia-refrigeration/receiving-storage,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Ammonia Refrigeration - Receiving and Storage,KB-PHASE4-0048,https://www.osha.gov/etools/ammonia-refrigeration/receiving-storage,text/html,919,
https://www.osha.gov/etools/construction/electrical-incidents,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),OSHA Electrical Safety eTool - First Aid,KB-RECO-0185,https://www.osha.gov/etools/construction/electrical-incidents,text/html,919,
https://www.osha.gov/etools/construction/electrical-incidents/ground-fault-circuit-interrupters,blocked_or_forbidden,403,2,Occupational Safety and Health Administration (OSHA),Electrical Incidents - Ground-Fault Circuit Interrupters,KB-RECO-0142;KB-RECO-0144,https://www.osha.gov/etools/construction/electrical-incidents/ground-fault-circuit-interrupters,text/html,919,
https://www.osha.gov/etools/construction/electrical-incidents/power-tools,blocked_or_forbidden,403,2,Occupational Safety and Health Administration (OSHA),eTool: Construction - Electrical Incidents - Power Tools,KB-RECO-0147;KB-RECO-0157,https://www.osha.gov/etools/construction/electrical-incidents/power-tools,text/html,919,
https://www.osha.gov/etools/hospitals/surgical-suite/laser-hazards,blocked_or_forbidden,403,4,Occupational Safety and Health Administration (OSHA),eTool: Hospitals - Surgical Suite - Laser Hazards,KB-RECO-0114;KB-RECO-0115;KB-RECO-0128;KB-RECO-0135,https://www.osha.gov/etools/hospitals/surgical-suite/laser-hazards,text/html,919,
https://www.osha.gov/etools/lockout-tagout,blocked_or_forbidden,403,2,Occupational Safety and Health Administration (OSHA),OSHA Lockout/Tagout eTool - Energy Sources,KB-RECO-0151;KB-RECO-0171,https://www.osha.gov/etools/lockout-tagout,text/html,919,
https://www.osha.gov/etools/machine-guarding/introduction/general-requirements,blocked_or_forbidden,403,2,Occupational Safety and Health Administration (OSHA),Machine Guarding - General Requirements,KB-RECO-0160;KB-RECO-0172,https://www.osha.gov/etools/machine-guarding/introduction/general-requirements,text/html,919,
https://www.osha.gov/etools/shipyard-equipment/lasers,blocked_or_forbidden,403,4,Occupational Safety and Health Administration,Laser Hazards - OSHA Technical Manual,KB-PHASE4-0762;KB-PHASE4-0763;KB-PHASE4-0764;KB-PHASE4-0765,https://www.osha.gov/etools/shipyard-equipment/lasers,text/html,919,
https://www.osha.gov/formaldehyde,blocked_or_forbidden,403,2,U.S. Occupational Safety and Health Administration;U.S. Occupational Safety and Health Administration (OSHA),Formaldehyde - Safety and Health Topics,KB-PHASE4-0059;KB-CHEM2-0019,https://www.osha.gov/formaldehyde,text/html,919,
https://www.osha.gov/green-jobs/biofuels/chemical,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Green Job Hazards - Biofuels: Chemical Reactivity Hazards,KB-PHASE4-0032,https://www.osha.gov/green-jobs/biofuels/chemical,text/html,919,
https://www.osha.gov/green-jobs/solar/electrical,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),Electrical - Green Job Hazards,KB-RECO-0143,https://www.osha.gov/green-jobs/solar/electrical,text/html,919,
https://www.osha.gov/hazcom/appendix-c,blocked_or_forbidden,403,7,OSHA,OSHA Hazard Communication Standard - Appendix C,KB-PHASE4-0390;KB-PHASE4-0391;KB-PHASE4-0396;KB-PHASE4-0397;KB-PHASE4-0398,https://www.osha.gov/hazcom/appendix-c,text/html,919,
https://www.osha.gov/hazcom/faq,blocked_or_forbidden,403,2,OSHA,OSHA Hazard Communication Standard - GHS Labeling,KB-PHASE4-0613;KB-PHASE4-0701,https://www.osha.gov/hazcom/faq,text/html,919,
https://www.osha.gov/hazcom/ghd053107,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Guidance for Hazard Determination,KB-PHASE4-0033,https://www.osha.gov/hazcom/ghd053107,text/html,919,
https://www.osha.gov/hexavalent-chromium,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Hexavalent Chromium - Safety and Health Topics,KB-PHASE4-0058,https://www.osha.gov/hexavalent-chromium,text/html,919,
https://www.osha.gov/hydrogen-sulfide,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Hydrogen Sulfide - Safety and Health Topics,KB-PHASE4-0057,https://www.osha.gov/hydrogen-sulfide,text/html,919,
https://www.osha.gov/isocyanates,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Isocyanates - Safety and Health Topics,KB-PHASE4-0061,https://www.osha.gov/isocyanates,text/html,919,
https://www.osha.gov/laboratories,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Laboratories - Overview,KB-PHASE4-0006,https://www.osha.gov/laboratories,text/html,919,
https://www.osha.gov/laser-hazards/hazards,blocked_or_forbidden,403,23,OSHA / AORN Alliance;OSHA / Laser Institute of America (LIA);Occupational Safety and Health Administration (OSHA),Laser Hazards - Hazard Recognition,KB-RECO-0112;KB-RECO-0113;KB-RECO-0116;KB-RECO-0117;KB-RECO-0118,https://www.osha.gov/laser-hazards/hazards,text/html,919,
https://www.osha.gov/laser-hazards/standards,blocked_or_forbidden,403,3,Occupational Safety and Health Administration (OSHA);U.S. Food and Drug Administration (FDA) / OSHA,Laser Hazards - Standards,KB-RECO-0119;KB-RECO-0127;KB-RECO-0131,https://www.osha.gov/laser-hazards/standards,text/html,919,
https://www.osha.gov/laws-regs/federalregister/1992-08-10,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),"Occupational Exposure to 4,4' Methylenedianiline (MDA) Final Rule",KB-PHASE4-0025,https://www.osha.gov/laws-regs/federalregister/1992-08-10,text/html,919,
https://www.osha.gov/laws-regs/federalregister/1996-11-04,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),"Occupational Exposure to 1,3-Butadiene Final Rule",KB-PHASE4-0024,https://www.osha.gov/laws-regs/federalregister/1996-11-04,text/html,919,
https://www.osha.gov/laws-regs/federalregister/1997-01-10,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Occupational Exposure to Methylene Chloride Final Rule,KB-PHASE4-0023,https://www.osha.gov/laws-regs/federalregister/1997-01-10,text/html,919,
https://www.osha.gov/laws-regs/federalregister/2006-09-12-0,blocked_or_forbidden,403,2,U.S. Occupational Safety and Health Administration,OSHA Hazard Communication Standard - GHS Labeling,KB-RECO-0284;KB-RECO-0285,https://www.osha.gov/laws-regs/federalregister/2006-09-12-0,text/html,919,
https://www.osha.gov/laws-regs/federalregister/2022-06-28,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Advance Notice of Proposed Rule Making - Blood Lead Level for Medical Removal,KB-PHASE4-0022,https://www.osha.gov/laws-regs/federalregister/2022-06-28,text/html,919,
https://www.osha.gov/laws-regs/federalregister/2022-08-30,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Process Safety Management (PSM); Stakeholder Meeting Notice,KB-PHASE4-0071,https://www.osha.gov/laws-regs/federalregister/2022-08-30,text/html,919,
https://www.osha.gov/laws-regs/federalregister/2023-07-13,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Lowering Miners' Exposure to Respirable Crystalline Silica Proposed Rule,KB-PHASE4-0026,https://www.osha.gov/laws-regs/federalregister/2023-07-13,text/html,919,
https://www.osha.gov/laws-regs/interlinking/standards/1910.1200,blocked_or_forbidden,403,4,OSHA,Hazard Communication Standard - 1910.1200,KB-RECO-0311;KB-RECO-0312;KB-RECO-0313;KB-RECO-0314,https://www.osha.gov/laws-regs/interlinking/standards/1910.1200,text/html,919,
https://www.osha.gov/laws-regs/interlinking/standards/1910.1200/standard_interpretations,blocked_or_forbidden,403,2,OSHA;U.S. Occupational Safety and Health Administration (OSHA),Coverage of lithium-ion batteries under the Hazard Communication standard,KB-PHASE4-0034;KB-PHASE4-0401,https://www.osha.gov/laws-regs/interlinking/standards/1910.1200/standard_interpretations,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1904/1904.39,blocked_or_forbidden,403,1,Occupational Safety and Health Administration,29 CFR 1904 - Recording and Reporting Occupational Injuries and Illnesses,KB-PHASE4-0806,https://www.osha.gov/laws-regs/regulations/standardnumber/1904/1904.39,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1000,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),1910.1000 - Air contaminants,KB-PHASE4-0009,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1000,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.101,blocked_or_forbidden,403,2,OSHA;Occupational Safety and Health Administration,1910.101 - Compressed gases (general requirements),KB-RECO-0315;KB-PHASE4-0774,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.101,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1030,blocked_or_forbidden,403,4,OSHA;Occupational Safety and Health Administration,1910.1030 - Bloodborne pathogens,KB-RECO-0363;KB-RECO-0364;KB-PHASE4-0737;KB-PHASE4-0796,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1030,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1048,blocked_or_forbidden,403,1,OSHA,1910.1048 - Occupational exposure to formaldehyde,KB-RECO-0365,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1048,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.106,blocked_or_forbidden,403,2,OSHA;U.S. Occupational Safety and Health Administration (OSHA),1910.106 - Flammable liquids,KB-RECO-0316;KB-PHASE4-0016,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.106,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.119,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),1910.119 - Process safety management of highly hazardous chemicals,KB-PHASE4-0014,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.119,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.120,blocked_or_forbidden,403,3,OSHA;Occupational Safety and Health Administration,OSHA 29 CFR 1910.120 HAZWOPER; EPA Levels of Protection,KB-GAP-8018;KB-RECO-0317;KB-PHASE4-0805,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.120,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,blocked_or_forbidden,403,7,OSHA;Occupational Safety and Health Administration;U.S. Occupational Safety and Health Administration (OSHA),1910.1200 - Hazard Communication,KB-PHASE4-0010;KB-PHASE4-0614;KB-PHASE4-0618;KB-PHASE4-0777;KB-PHASE4-0782,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.132,blocked_or_forbidden,403,2,OSHA;Occupational Safety and Health Administration,1910.132 - General Requirements - Personal Protective Equipment,KB-RECO-0318;KB-PHASE4-0797,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.132,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.133,blocked_or_forbidden,403,2,Occupational Safety and Health Administration,Vacuum System Safety,KB-PHASE4-0775;KB-PHASE4-0798,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.133,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.134,blocked_or_forbidden,403,3,OSHA;OSHA (Occupational Safety and Health Administration);Occupational Safety and Health Administration,1910.134 - Respiratory protection,KB-RECO-0366;KB-RECO-0425;KB-PHASE4-0787,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.134,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,blocked_or_forbidden,403,133,OSHA;Occupational Safety and Health Administration;U.S. Occupational Safety and Health Administration (OSHA),OSHA 29 CFR 1910.1450 Occupational Exposure to Hazardous Chemicals in Laboratories,EXT-OSHA-1910-1450-001-a77d791b29;EXT-OSHA-1910-1450-002-8f108ed433;EXT-OSHA-1910-1450-003-8d73f7cb43;EXT-OSHA-1910-1450-004-c17b4f3b08;EXT-OSHA-1910-1450-005-31106c72ac,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450AppA,blocked_or_forbidden,403,2,OSHA,OSHA Laboratory Standard 1910.1450 Appendix A,KB-PHASE4-0576;KB-PHASE4-0587,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1450AppA,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.146,blocked_or_forbidden,403,1,Occupational Safety and Health Administration,1910.146 - Permit-Required Confined Spaces,KB-PHASE4-0816,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.146,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147,blocked_or_forbidden,403,3,Occupational Safety and Health Administration,Lockout/Tagout Standard,KB-PHASE4-0771;KB-PHASE4-0785;KB-PHASE4-0786,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.151,blocked_or_forbidden,403,1,Occupational Safety and Health Administration,1910.151 - Medical services and first aid,KB-PHASE4-0802,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.151,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.157,blocked_or_forbidden,403,2,Occupational Safety and Health Administration;Occupational Safety and Health Administration (OSHA),OSHA Fire Safety - Portable Fire Extinguishers,KB-RECO-0192;KB-PHASE4-0801,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.157,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212,blocked_or_forbidden,403,2,Occupational Safety and Health Administration,Machine Guarding General Requirements,KB-PHASE4-0772;KB-PHASE4-0773,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.269_2,blocked_or_forbidden,403,2,Occupational Safety and Health Administration (OSHA),29 CFR 1910.269 - Testing and test facilities,KB-RECO-0148;KB-RECO-0149,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.269_2,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.301,blocked_or_forbidden,403,1,OSHA,1910.301 - Introduction to Electrical Standards,KB-RECO-0322,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.301,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.304,blocked_or_forbidden,403,2,Occupational Safety and Health Administration,Electrical Safety Requirements,KB-PHASE4-0766;KB-PHASE4-0767,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.304,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.305,blocked_or_forbidden,403,1,OSHA,"1910.305 - Wiring methods, components, and equipment",KB-RECO-0321,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.305,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.331,blocked_or_forbidden,403,1,Occupational Safety and Health Administration,Electrical Safety Related Work Practices,KB-PHASE4-0770,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.331,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.332,blocked_or_forbidden,403,1,OSHA,1910.332 - Training,KB-RECO-0320,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.332,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.333,blocked_or_forbidden,403,3,OSHA;Occupational Safety and Health Administration,1910.333 - Selection and use of work practices,KB-RECO-0319;KB-PHASE4-0768;KB-PHASE4-0769,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.333,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.38,blocked_or_forbidden,403,1,Occupational Safety and Health Administration,1910.38 - Emergency Action Plans,KB-PHASE4-0799,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.38,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95,blocked_or_forbidden,403,2,Occupational Safety and Health Administration,Occupational Noise Exposure,KB-PHASE4-0776;KB-PHASE4-0804,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1915/1915.172,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),29 CFR 1915.172 - Portable air receivers,KB-RECO-0165,https://www.osha.gov/laws-regs/regulations/standardnumber/1915/1915.172,text/html,919,
https://www.osha.gov/laws-regs/regulations/standardnumber/1915/1915.507,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration,OSHA Hazard Communication Standard 29 CFR 1910.1200,KB-RECO-0212,https://www.osha.gov/laws-regs/regulations/standardnumber/1915/1915.507,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/1987-06-03,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),OSHA Hazard Information Bulletins - Hazard of Laser Surgery Smoke,KB-RECO-0137,https://www.osha.gov/laws-regs/standardinterpretations/1987-06-03,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/1993-04-20-0,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),OSHA Interpretation - Machine Guarding for Centrifuges,KB-RECO-0161,https://www.osha.gov/laws-regs/standardinterpretations/1993-04-20-0,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/1993-08-11,blocked_or_forbidden,403,1,OSHA,OSHA Permit-Required Confined Space Standard 1910.146,KB-PHASE4-0589,https://www.osha.gov/laws-regs/standardinterpretations/1993-08-11,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/1994-03-16,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Highly Hazardous Chemicals as it applies to flammable liquid from a stationary tank,KB-PHASE4-0037,https://www.osha.gov/laws-regs/standardinterpretations/1994-03-16,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/1995-01-18-0,blocked_or_forbidden,403,2,OSHA (Occupational Safety and Health Administration),Peroxide Forming Chemicals Safety,KB-RECO-0401;KB-RECO-0402,https://www.osha.gov/laws-regs/standardinterpretations/1995-01-18-0,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/1999-07-09,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Applicability of the PSM standard to a flammable liquid manufacturing process,KB-PHASE4-0036,https://www.osha.gov/laws-regs/standardinterpretations/1999-07-09,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2001-03-23-0,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Storage of flammable liquids and corrosives in the same cabinet,KB-PHASE4-0029,https://www.osha.gov/laws-regs/standardinterpretations/2001-03-23-0,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2003-12-10,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Fixed industrial stair requirements for access to secondary containment structures surrounding bulk chemical storage tanks,KB-PHASE4-0040,https://www.osha.gov/laws-regs/standardinterpretations/2003-12-10,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2007-02-27,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Requirement to provide accessible quick drenching and flushing facilities where there is exposure to corrosive materials,KB-PHASE4-0012,https://www.osha.gov/laws-regs/standardinterpretations/2007-02-27,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2009-06-01,blocked_or_forbidden,403,5,OSHA;OSHA (Occupational Safety and Health Administration);OSHA / ANSI,OSHA Requirements for Eyewash and Shower Facilities,KB-RECO-0417;KB-RECO-0427;KB-PHASE4-0621;KB-PHASE4-0685;KB-PHASE4-0698,https://www.osha.gov/laws-regs/standardinterpretations/2009-06-01,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2010-04-12,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),OSHA Interpretation - Extension Cord Repair,KB-RECO-0156,https://www.osha.gov/laws-regs/standardinterpretations/2010-04-12,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2010-08-27,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Clearing Piping Systems with Natural Gas,KB-PHASE4-0055,https://www.osha.gov/laws-regs/standardinterpretations/2010-08-27,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2010-11-30,blocked_or_forbidden,403,1,OSHA,OSHA Lockout/Tagout Standard 1910.147,KB-PHASE4-0590,https://www.osha.gov/laws-regs/standardinterpretations/2010-11-30,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2010-12-20-0,blocked_or_forbidden,403,1,OSHA (Occupational Safety and Health Administration),Hazardous Waste Container Management,KB-RECO-0405,https://www.osha.gov/laws-regs/standardinterpretations/2010-12-20-0,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2014-05-12,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),CPSC versus HCS 2012 labeling requirements,KB-PHASE4-0039,https://www.osha.gov/laws-regs/standardinterpretations/2014-05-12,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2015-08-05,blocked_or_forbidden,403,2,Occupational Safety and Health Administration (OSHA),Lockout of tagout requirements for electrical hazards,KB-RECO-0146;KB-RECO-0152,https://www.osha.gov/laws-regs/standardinterpretations/2015-08-05,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2015-09-03-0,blocked_or_forbidden,403,1,OSHA,OSHA Interpretation - Labeling of Secondary Containers,KB-PHASE4-0623,https://www.osha.gov/laws-regs/standardinterpretations/2015-09-03-0,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2017-03-23-2,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),"Hazard Communication Standard's (HCS 2012) June 1, 2016 effective date",KB-PHASE4-0046,https://www.osha.gov/laws-regs/standardinterpretations/2017-03-23-2,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2017-05-05,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Labeling outer containers of chemical cleaning products while in storage,KB-PHASE4-0030,https://www.osha.gov/laws-regs/standardinterpretations/2017-05-05,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2020-10-28,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Clarification to the disclosure of chemical ingredients in SDS sections 3 and 8,KB-PHASE4-0035,https://www.osha.gov/laws-regs/standardinterpretations/2020-10-28,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2021-03-30,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),HCS listing of occupational exposure limits (OELs) in section 8 on a safety data sheet,KB-PHASE4-0049,https://www.osha.gov/laws-regs/standardinterpretations/2021-03-30,text/html,919,
https://www.osha.gov/laws-regs/standardinterpretations/2021-04-23,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Classifying cloth-like wipes saturated with a hazardous solution under OSHA's Hazard Communication standard,KB-PHASE4-0038,https://www.osha.gov/laws-regs/standardinterpretations/2021-04-23,text/html,919,
https://www.osha.gov/machine-guarding/standards,blocked_or_forbidden,403,1,Occupational Safety and Health Administration (OSHA),OSHA Standards - 29 CFR 1910.219,KB-RECO-0162,https://www.osha.gov/machine-guarding/standards,text/html,919,
https://www.osha.gov/memos/2014-02-10/fertilizer-industry,blocked_or_forbidden,403,1,U.S. Occupational Safety and Health Administration (OSHA),Fertilizer Industry Guidance on Storage and Use of Ammonium Nitrate,KB-PHASE4-0013,https://www.osha.gov/memos/2014-02-10/fertilizer-industry,text/html,919,
